status_of_existing_checking_account,duration_in_month,credit_history,purpose,credit_amount,savings_account_bonds,present_employment_since,installment_rate_in_percentage_of_disposable_income,personal_status_and_sex,other_debtors_guarantors,present_residence_since,property,age_in_years,other_installment_plans,housing,number_of_existing_credits_at_this_bank,job,number_of_people_being_liable_to_provide_maintenance_for,telephone,foreign_worker,query_id
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,radio/television,276.0,A61,.. >= 7 years,3.885278463363647,female : divorced/separated/married,none,3.778292655944824,unknown / no property,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,critical account/ other credits existing (not at this bank),education,276.0,A61,... < 1 year,3.885278463363647,female : divorced/separated/married,co-applicant,3.778292655944824,real estate,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,critical account/ other credits existing (not at this bank),radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,co-applicant,3.778292655944824,unknown / no property,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : divorced/separated,guarantor,3.778292655944824,real estate,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,stores,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,bank,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,critical account/ other credits existing (not at this bank),education,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,unknown / no property,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,repairs,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,education,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,stores,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,no credits taken/ all credits paid back duly,education,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,delay in paying off in the past,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,co-applicant,3.778292655944824,unknown / no property,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,delay in paying off in the past,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : divorced/separated,co-applicant,3.778292655944824,real estate,25.165067672729492,none,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
... < 0 DM,8.384481430053711,critical account/ other credits existing (not at this bank),education,276.0,A61,... < 1 year,3.885278463363647,male : single,guarantor,3.778292655944824,real estate,25.165067672729492,stores,own,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,all credits at this bank paid back duly,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : divorced/separated,guarantor,3.778292655944824,real estate,25.165067672729492,none,rent,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,critical account/ other credits existing (not at this bank),education,276.0,A61,... < 1 year,3.885278463363647,male : divorced/separated,guarantor,3.778292655944824,real estate,25.165067672729492,none,rent,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,delay in paying off in the past,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,co-applicant,3.778292655944824,real estate,25.165067672729492,none,rent,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,8.384481430053711,all credits at this bank paid back duly,radio/television,276.0,A61,... < 1 year,3.885278463363647,male : single,co-applicant,3.778292655944824,real estate,25.165067672729492,none,rent,1.9657692909240725,skilled employee / official,1.1193122863769531,"yes, registered under the customers name",yes,98a3360e-9580-40a4-92c6-10bf01459d4b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
... < 0 DM,9.765993118286133,critical account/ other credits existing (not at this bank),car (new),4421.71044921875,A61,.. >= 7 years,2.8520824909210205,male : divorced/separated,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,critical account/ other credits existing (not at this bank),education,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,none,3.874715805053711,unknown / no property,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,critical account/ other credits existing (not at this bank),education,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,co-applicant,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,none,3.874715805053711,"if not A121/A122 : car or other, not in attribute 6",27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
... < 0 DM,9.765993118286133,delay in paying off in the past,furniture/equipment,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,co-applicant,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,stores,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A61,... < 1 year,2.8520824909210205,female : divorced/separated/married,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A61,1 <= ... < 4 years,2.8520824909210205,female : divorced/separated/married,guarantor,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,stores,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A61,.. >= 7 years,2.8520824909210205,female : divorced/separated/married,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,stores,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,others,4421.71044921875,A61,unemployed,2.8520824909210205,male : divorced/separated,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,furniture/equipment,4421.71044921875,A62,.. >= 7 years,2.8520824909210205,male : divorced/separated,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,rent,1.0,skilled employee / official,1.0,none,yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,9.765993118286133,no credits taken/ all credits paid back duly,car (used),4421.71044921875,A61,.. >= 7 years,2.8520824909210205,male : divorced/separated,none,3.874715805053711,if not A121 : building society savings agreement/ life insurance,27.175315856933594,none,own,1.0,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,no credits taken/ all credits paid back duly,furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,none,own,1.0448789596557615,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,existing credits paid back duly till now,furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,stores,own,1.0448789596557615,management/ self-employed/ highly qualified employee/ officer,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,all credits at this bank paid back duly,furniture/equipment,4890.18505859375,A61,... < 1 year,2.9396183490753174,female : divorced/separated/married,co-applicant,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,none,own,1.0448789596557615,skilled employee / official,1.0,none,yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,all credits at this bank paid back duly,furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,none,rent,1.0448789596557615,skilled employee / official,1.0,none,yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,no credits taken/ all credits paid back duly,furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,none,own,1.0448789596557615,skilled employee / official,1.0,none,yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,no credits taken/ all credits paid back duly,furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,co-applicant,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,none,own,1.0448789596557615,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,critical account/ other credits existing (not at this bank),furniture/equipment,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,female : divorced/separated/married,none,4.0,unknown / no property,38.67382049560547,bank,own,1.0448789596557615,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
0 <= ... < 200 DM,16.25981903076172,critical account/ other credits existing (not at this bank),education,4890.18505859375,A61,.. >= 7 years,2.9396183490753174,male : divorced/separated,guarantor,4.0,if not A121 : building society savings agreement/ life insurance,38.67382049560547,stores,own,1.0448789596557615,skilled employee / official,1.0,"yes, registered under the customers name",yes,8ecf803b-060b-496a-832d-9ecdff3b9c3b
